Награда — 1993 — Премия Ассоциации кинокритиков Лос-Анджелеса — New Generation Award — Что гложет Гилберта Грейпа
Награда — 1993 — Премия Ассоциации кинокритиков Чикаго — Самый многообещающий юный актёр — Что гложет Гилберта Грейпа
Награда — 1994 — Премия Национального совета кинокритиков США — лучшая мужская роль второго плана — Что гложет Гилберта Грейпа
Награда — 1997 — Премия Серебряный медведь — лучшая мужская роль — Ромео + Джульетта
Награда — 1998 — Премия канала MTV — лучшая мужская роль — Титаник
Награда — 2005 — Премия канала MTV — лучшая мужская роль — Авиатор
Награда — 2005 — Премия Золотой глобус — лучшая мужская роль драма — Авиатор
Награда — 2013 — Премия Национального совета кинокритиков США — лучшая мужская роль второго плана — Джанго освобождённый
Награда — 2014 — Премия Золотой глобус — лучшая мужская роль комедия или мюзикл — Волк с Уолл-стрит
Награда — 2014 — Премия Австралийской киноакадемии — лучшая мужская роль — Великий Гэтсби
Награда — 2016 — Премия Гильдии киноактёров США — лучшая мужская роль — Выживший
Награда — 2016 — Премия BAFTA — лучшая мужская роль — Выживший
Награда — 2016 — Премия Золотой глобус — лучшая мужская роль драма — Выживший
Награда — 2016 — Премия Оскар — Лучшая мужская роль — Выживший
Номинация — 1994 — Премия Оскар — лучшая мужская роль второго плана — Что гложет Гилберта Грейпа
Номинация — 1994 — Премия Золотой глобус — лучшая мужская роль второго плана — Что гложет Гилберта Грейпа
Номинация — 1997 — Премия канала MTV — лучший поцелуй — Ромео + Джульетта
Номинация — 1997 — Премия канала MTV — лучшая мужская роль — Ромео + Джульетта
Номинация — 1998 — Премия канала MTV — лучший экранный дуэт — Титаник
Номинация — 1998 — Премия канала MTV — лучший поцелуй — Титаник
Номинация — 1998 — Премия Золотой глобус — лучшая мужская роль драма — Титаник
Номинация — 2003 — Премия канала MTV — лучший поцелуй — Банды Нью-Йорка
Номинация — 2003 — Премия канала MTV — лучшая мужская роль — Поймай меня, если сможешь
Номинация — 2003 — Премия Золотой глобус — лучшая мужская роль драма — Поймай меня, если сможешь
Номинация — 2005 — Премия Оскар — лучшая мужская роль — Авиатор
Номинация — 2005 — Премия BAFTA — лучшая мужская роль — Авиатор
Номинация — 2005 — Премия Гильдии киноактёров США — лучшая мужская роль — Авиатор
Номинация — 2007 — Премия Оскар — лучшая мужская роль — Кровавый алмаз
Номинация — 2007 — Премия Золотой глобус — лучшая мужская роль драма — Отступники
Номинация — 2007 — Премия Золотой глобус — лучшая мужская роль драма — Кровавый алмаз
Номинация — 2007 — Премия BAFTA — лучшая мужская роль — Отступники
Номинация — 2007 — Премия Гильдии киноактёров США — лучшая мужская роль — Кровавый алмаз
Номинация — 2007 — Премия Гильдии киноактёров США — лучшая мужская роль второго плана — Отступники
Номинация — 2009 — Премия Золотой глобус — лучшая мужская роль драма — Дорога перемен
Номинация — 2012 — Премия Золотой глобус — лучшая мужская роль драма — Дж. Эдгар
Номинация — 2012 — Премия Гильдии киноактёров США — лучшая мужская роль — Дж. Эдгар
Номинация — 2012 — Премия Австралийской киноакадемии — лучшая мужская роль — Дж. Эдгар
Номинация — 2013 — Премия Золотой глобус — лучшая мужская роль второго плана — Джанго освобождённый
Номинация — 2014 — Премия BAFTA — лучшая мужская роль — Волк с Уолл-стрит
Номинация — 2014 — Премия Оскар — лучшая мужская роль — Волк с Уолл-стрит
Номинация — 2014 — Премия Оскар — лучший фильм  — Волк с Уолл-стрит
Номинация — 2015 — Премия прайм-тайм Эмми — Лучший документальный фильм — Вирунга
Номинация — 2020 — Премия Золотой глобус — лучшая мужская роль комедия или мюзикл — Однажды в Голливуде
Номинация — 2020 — Премия BAFTA — лучшая мужская роль — Однажды в Голливуде
Номинация — 2020 — Премия Гильдии киноактёров США — лучшая мужская роль — Однажды в Голливуде
Номинация — 2020 — Премия Оскар — лучшая мужская роль — Однажды в Голливуде
Номинация — 2022 — Премия Золотой глобус — лучшая мужская роль комедия или мюзикл — Не смотрите наверх
Номинация — 2022 — Премия BAFTA — лучшая мужская роль — Не смотрите наверх
